game_id,competition_id_x,season,round,date_x,home_club_goals,away_club_goals,home_club_position,away_club_position,home_club_manager_name,away_club_manager_name,stadium,attendance,referee,home_club_name,away_club_name,aggregate,competition_type,appearance_id,player_id_x,player_name_x,yellow_cards,red_cards,goals,assists,minutes_played,name,last_season,current_club_id,player_code,country_of_birth,date_of_birth,sub_position,position_x,foot,height_in_cm,market_value_in_eur,highest_market_value_in_eur,contract_expiration_date,agent_name,date,minute,type_y
2459876,NL1,2014,33. Matchday,2015-05-10,3,2,4.0,16.0,John van den Brom,Robert Maaskant,AFAS Stadion,15725.0,Pol van Boekel,Alkmaar Zaanstreek,NAC Breda,0 days 03:02:00,domestic_league,2459876_119169,119169,Aron Johannsson,0,0,1,0,90,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,2015-05-10,88.0,Goals
2224557,DK1,2012,9. Matchday,2012-09-17,3,2,4.0,8.0,Peter Rensen,Glen Riddersholm,Ceres Park,8085.0,Claus Bo Larsen,Aarhus Gymnastik Forening,Fodbold Club Midtjylland,0 days 03:02:00,domestic_league,2224557_119169,119169,Aron Johannsson,0,0,2,1,90,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,2012-09-17,11.0,Goals
2224557,DK1,2012,9. Matchday,2012-09-17,3,2,4.0,8.0,Peter Rensen,Glen Riddersholm,Ceres Park,8085.0,Claus Bo Larsen,Aarhus Gymnastik Forening,Fodbold Club Midtjylland,0 days 03:02:00,domestic_league,2224557_119169,119169,Aron Johannsson,0,0,2,1,90,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,2012-09-17,71.0,Goals
2224603,DK1,2012,11. Matchday,2012-09-30,1,2,6.0,4.0,Troels Bech,Peter Rensen,Nature Energy Park,9088.0,Kenn Hansen,Odense Boldklub,Aarhus Gymnastik Forening,0 days 01:02:00,domestic_league,2224603_119169,119169,Aron Johannsson,0,0,1,0,90,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,2012-09-30,45.0,Goals
2224591,DK1,2012,6. Matchday,2012-08-19,0,1,9.0,4.0,Peter Rensen,Kasper Hjulmand,Ceres Park,9107.0,Michael Tykgaard,Aarhus Gymnastik Forening,Fodbold Club Nords  Aalnd,0 days 00:01:00,domestic_league,2224591_119169,119169,Aron Johannsson,0,0,0,0,71,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,2012-08-19,75.0,Goals
2224591,DK1,2012,6. Matchday,2012-08-19,0,1,9.0,4.0,Peter Rensen,Kasper Hjulmand,Ceres Park,9107.0,Michael Tykgaard,Aarhus Gymnastik Forening,Fodbold Club Nords  Aalnd,0 days 00:01:00,domestic_league,2224591_119169,119169,Aron Johannsson,0,0,0,0,71,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,2012-08-19,71.0,Substitutions
2385454,NLP,2013,Quarter-Finals,2014-01-21,0,2,10.0,10.0,Jon Dahl Tomasson,Dick Advocaat,Parkstad Limburg Stadion,8385.0,Serdar Gaza,Roda JC Kerkrade,Alkmaar Zaanstreek,0 days 00:02:00,domestic_cup,2385454_119169,119169,Aron Johannsson,0,0,1,0,90,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,2014-01-21,59.0,Goals
2704503,L1,2016,19. Matchday,2017-02-05,3,2,10.0,15.0,Manuel Baum,Alexander Nouri,WWK ARENA,26812.0,Christian Dingert,FC Augsburg 1907,Sportverein Werder Bremen von 1899,0 days 03:02:00,domestic_league,2704503_119169,119169,Aron Johannsson,0,0,0,0,24,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,Unknown Date,Unknown Minute,Substitutions
2704584,L1,2016,25. Matchday,2017-03-18,3,0,13.0,2.0,Alexander Nouri,Ralph Hasenhuttl,Wohninvest-Weserstadion,41384.0,Christian Dingert,Sportverein Werder Bremen von 1899,RasenBallsport Leipzig,0 days 03:00:00,domestic_league,2704584_119169,119169,Aron Johannsson,0,0,0,1,17,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,Unknown Date,Unknown Minute,Substitutions
2871650,L1,2017,21. Matchday,2018-02-03,1,2,5.0,15.0,Domenico Tedesco,Florian Kohfeldt,Veltins-Arena,62271.0,Guido Winkmann,FC Schalke 04,Sportverein Werder Bremen von 1899,0 days 01:02:00,domestic_league,2871650_119169,119169,Aron Johannsson,0,0,0,1,34,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,Unknown Date,Unknown Minute,Substitutions
2871758,L1,2017,24. Matchday,2018-02-24,1,0,14.0,17.0,Florian Kohfeldt,Bernd Hollerbach,Wohninvest-Weserstadion,42100.0,Felix Zwayer,Sportverein Werder Bremen von 1899,Hamburger SV,0 days 01:00:00,domestic_league,2871758_119169,119169,Aron Johannsson,0,0,0,0,6,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,Unknown Date,Unknown Minute,Substitutions
2871833,L1,2017,27. Matchday,2018-03-17,1,3,10.0,12.0,Manuel Baum,Florian Kohfeldt,WWK ARENA,30080.0,Sascha Stegemann,FC Augsburg 1907,Sportverein Werder Bremen von 1899,0 days 01:03:00,domestic_league,2871833_119169,119169,Aron Johannsson,0,0,0,0,1,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,Unknown Date,Unknown Minute,Substitutions
2459734,NL1,2014,17. Matchday,2014-12-20,0,3,5.0,8.0,John van den Brom,Rob Alflen,AFAS Stadion,14825.0,Richard Liesveld,Alkmaar Zaanstreek,Football Club Utrecht,0 days 00:03:00,domestic_league,2459734_119169,119169,Aron Johannsson,0,0,0,0,90,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,Unknown Date,Unknown Minute,Substitutions
2250467,NL1,2012,34. Matchday,2013-05-12,2,0,18.0,10.0,Jurgen Streppel,Gertjan Verbeek,Koning Willem II Stadion,11100.0,Dennis Higler,Willem II Tilburg,Alkmaar Zaanstreek,0 days 02:00:00,domestic_league,2250467_119169,119169,Aron Johannsson,0,0,0,0,32,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,2013-05-12,73.0,Substitutions
2342295,NL1,2013,5. Matchday,2013-09-01,1,1,11.0,8.0,Gertjan Verbeek,Peter Bosz,AFAS Stadion,15047.0,Richard Liesveld,Alkmaar Zaanstreek,Stichting Betaald Voetbal Vitesse Arnhem,0 days 01:01:00,domestic_league,2342295_119169,119169,Aron Johannsson,0,0,0,0,19,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,Unknown Date,Unknown Minute,Substitutions
2360931,ELQ,2013,Qualifying Round 1st leg,2013-08-22,1,3,10.0,10.0,Georgios Paraschos,Gertjan Verbeek,Stadio Peristeriou,8500.0,David Fernandez Borbalan,APS Atromitos Athinon,Alkmaar Zaanstreek,0 days 01:03:00,international_cup,2360931_119169,119169,Aron Johannsson,0,0,1,0,90,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,2013-08-22,73.0,Goals
2360931,ELQ,2013,Qualifying Round 1st leg,2013-08-22,1,3,10.0,10.0,Georgios Paraschos,Gertjan Verbeek,Stadio Peristeriou,8500.0,David Fernandez Borbalan,APS Atromitos Athinon,Alkmaar Zaanstreek,0 days 01:03:00,international_cup,2360931_119169,119169,Aron Johannsson,0,0,1,0,90,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,2013-08-22,90.0,Substitutions
2459833,NL1,2014,28. Matchday,2015-03-21,2,1,4.0,9.0,John van den Brom,Henk de Jong,AFAS Stadion,15636.0,Jochem Kamphuis,Alkmaar Zaanstreek,SC Cambuur Leeuwarden,0 days 02:01:00,domestic_league,2459833_119169,119169,Aron Johannsson,0,0,0,0,70,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,2015-03-21,70.0,Substitutions
2704233,L1,2016,3. Matchday,2016-09-17,4,1,6.0,18.0,Andre Schubert,Viktor Skrypnyk,Stadion im Borussia-Park,54014.0,Tobias Stieler,Borussia Verein für Leibesübung 1900 e.V.,Sportverein Werder Bremen von 1899,0 days 04:01:00,domestic_league,2704233_119169,119169,Aron Johannsson,0,1,0,1,35,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,2016-09-17,85.0,Substitutions
2367249,EL,2013,group L,2013-10-03,1,1,10.0,10.0,Dennis Haar,Huub Stevens,AFAS Stadion,10761.0,Luca Banti,Alkmaar Zaanstreek,Panthessalonikios Athlitikos Omilos Konstantinoupoliton,0 days 01:01:00,international_cup,2367249_119169,119169,Aron Johannsson,0,0,0,0,90,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,2013-10-03,90.0,Substitutions
2224556,DK1,2012,8. Matchday,2012-09-01,0,4,11.0,6.0,Keld Bordinggaard,Peter Rensen,MASCOT PARK,4006.0,Anders Poulsen,Silkeborg Idrra Sforening,Aarhus Gymnastik Forening,0 days 00:04:00,domestic_league,2224556_119169,119169,Aron Johannsson,0,0,2,0,52,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,2012-09-01,12.0,Goals
2224556,DK1,2012,8. Matchday,2012-09-01,0,4,11.0,6.0,Keld Bordinggaard,Peter Rensen,MASCOT PARK,4006.0,Anders Poulsen,Silkeborg Idrra Sforening,Aarhus Gymnastik Forening,0 days 00:04:00,domestic_league,2224556_119169,119169,Aron Johannsson,0,0,2,0,52,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,2012-09-01,45.0,Goals
2224556,DK1,2012,8. Matchday,2012-09-01,0,4,11.0,6.0,Keld Bordinggaard,Peter Rensen,MASCOT PARK,4006.0,Anders Poulsen,Silkeborg Idrra Sforening,Aarhus Gymnastik Forening,0 days 00:04:00,domestic_league,2224556_119169,119169,Aron Johannsson,0,0,2,0,52,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,2012-09-01,52.0,Substitutions
2224609,DK1,2012,12. Matchday,2012-10-06,0,3,8.0,3.0,Lars Sondergaard,Peter Rensen,Sydbank Park,2905.0,Michael Tykgaard,Sonderjyske Fc,Aarhus Gymnastik Forening,0 days 00:03:00,domestic_league,2224609_119169,119169,Aron Johannsson,0,0,1,0,65,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,2012-10-06,20.0,Goals
2224609,DK1,2012,12. Matchday,2012-10-06,0,3,8.0,3.0,Lars Sondergaard,Peter Rensen,Sydbank Park,2905.0,Michael Tykgaard,Sonderjyske Fc,Aarhus Gymnastik Forening,0 days 00:03:00,domestic_league,2224609_119169,119169,Aron Johannsson,0,0,1,0,65,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,2012-10-06,65.0,Substitutions
2224648,DK1,2012,16. Matchday,2012-11-09,2,0,7.0,4.0,Johnny Ma,Peter Rensen,Nordstern Arena Horsens,4228.0,Anders Poulsen,AC Horsens,Aarhus Gymnastik Forening,0 days 02:00:00,domestic_league,2224648_119169,119169,Aron Johannsson,0,0,0,0,32,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,Unknown Date,Unknown Minute,Substitutions
3058724,L1,2018,34. Matchday,2019-05-18,2,1,8.0,3.0,Florian Kohfeldt,Ralf Rangnick,Wohninvest-Weserstadion,42100.0,Dr. Felix Brych,Sportverein Werder Bremen von 1899,RasenBallsport Leipzig,0 days 02:01:00,domestic_league,3058724_119169,119169,Aron Johannsson,0,0,0,0,3,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,2019-05-18,64.0,Substitutions
2342415,NL1,2013,19. Matchday,2014-01-18,3,0,7.0,12.0,Dick Advocaat,Nebojsa Gudelj,AFAS Stadion,15175.0,Eric Braamhaar,Alkmaar Zaanstreek,NAC Breda,0 days 03:00:00,domestic_league,2342415_119169,119169,Aron Johannsson,0,0,1,0,90,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,2014-01-18,45.0,Goals
2342467,NL1,2013,24. Matchday,2014-02-15,1,1,7.0,15.0,Dick Advocaat,Jan Wouters,AFAS Stadion,15489.0,Dennis Higler,Alkmaar Zaanstreek,Football Club Utrecht,0 days 01:01:00,domestic_league,2342467_119169,119169,Aron Johannsson,0,0,1,0,90,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,2014-02-15,21.0,Goals
2342467,NL1,2013,24. Matchday,2014-02-15,1,1,7.0,15.0,Dick Advocaat,Jan Wouters,AFAS Stadion,15489.0,Dennis Higler,Alkmaar Zaanstreek,Football Club Utrecht,0 days 01:01:00,domestic_league,2342467_119169,119169,Aron Johannsson,0,0,1,0,90,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,2014-02-15,74.0,Substitutions
2367353,EL,2013,group L,2013-12-12,2,2,10.0,10.0,Huub Stevens,Dick Advocaat,Toumba Stadium,11211.0,Michael Oliver,Panthessalonikios Athlitikos Omilos Konstantinoupoliton,Alkmaar Zaanstreek,0 days 02:02:00,international_cup,2367353_119169,119169,Aron Johannsson,1,0,0,0,16,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,2013-12-12,90.0,Cards
2872078,L1,2017,31. Matchday,2018-04-21,2,0,10.0,12.0,Tayfun Korkut,Florian Kohfeldt,Mercedes-Benz Arena,58932.0,Soren Storks,Verein  Bewegungsspiele Stuttgart 1893,Sportverein Werder Bremen von 1899,0 days 02:00:00,domestic_league,2872078_119169,119169,Aron Johannsson,0,0,0,0,19,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,Unknown Date,Unknown Minute,Substitutions
2367228,EL,2013,group L,2013-09-19,0,1,10.0,10.0,Arik Benado,Gertjan Verbeek,Kiryat Eliezer,10000.0,Robert Schorgenhofer,Aston Villa Football Club,Alkmaar Zaanstreek,0 days 00:01:00,international_cup,2367228_119169,119169,Aron Johannsson,0,0,0,0,90,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,Unknown Date,Unknown Minute,Substitutions
2224642,DK1,2012,20. Matchday,2012-12-10,3,3,6.0,11.0,Peter Rensen,Viggo Jensen,Ceres Park,4559.0,Michael Tykgaard,Aarhus Gymnastik Forening,Silkeborg IF,0 days 03:03:00,domestic_league,2224642_119169,119169,Aron Johannsson,1,0,1,0,90,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,2012-12-10,60.0,Cards
2224642,DK1,2012,20. Matchday,2012-12-10,3,3,6.0,11.0,Peter Rensen,Viggo Jensen,Ceres Park,4559.0,Michael Tykgaard,Aarhus Gymnastik Forening,Silkeborg IF,0 days 03:03:00,domestic_league,2224642_119169,119169,Aron Johannsson,1,0,1,0,90,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,2012-12-10,28.0,Goals
2342406,NL1,2013,16. Matchday,2013-12-07,1,2,6.0,3.0,Dick Advocaat,Michel Jansen,AFAS Stadion,16201.0,Pieter Vink,Alkmaar Zaanstreek,Football Club Twente,0 days 01:02:00,domestic_league,2342406_119169,119169,Aron Johannsson,0,0,0,0,79,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,2013-12-07,79.0,Substitutions
2342454,NL1,2013,21. Matchday,2014-02-01,2,0,6.0,8.0,Dick Advocaat,Erwin van de Looi,AFAS Stadion,15311.0,Kevin Blom,Alkmaar Zaanstreek,FC Groningen,0 days 02:00:00,domestic_league,2342454_119169,119169,Aron Johannsson,0,0,0,0,90,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,Unknown Date,Unknown Minute,Substitutions
2437602,EL,2013,last 16 2nd leg,2014-03-20,0,0,10.0,10.0,Gadzhi Gadzhiev,Dick Advocaat,Leon Arena,3896.0,Craig Thomson,Anzhi Makhachkala ( -2022),Alkmaar Zaanstreek,0 days 00:00:00,international_cup,2437602_119169,119169,Aron Johannsson,0,0,0,0,90,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,Unknown Date,Unknown Minute,Substitutions
2459683,NL1,2014,11. Matchday,2014-11-02,3,3,11.0,12.0,John van den Brom,Marinus Dijkhuizen,AFAS Stadion,15236.0,Jochem Kamphuis,Alkmaar Zaanstreek,Excelsior Rotterdam,0 days 03:03:00,domestic_league,2459683_119169,119169,Aron Johannsson,0,0,0,0,90,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,Unknown Date,Unknown Minute,Substitutions
2704204,L1,2016,1. Matchday,2016-08-26,6,0,1.0,18.0,Carlo Ancelotti,Viktor Skrypnyk,Allianz Arena,75000.0,Christian Dingert,FC Bayern Munich,Sportverein Werder Bremen von 1899,0 days 06:00:00,domestic_league,2704204_119169,119169,Aron Johannsson,0,0,0,0,64,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,2016-08-26,64.0,Substitutions
2704511,L1,2016,20. Matchday,2017-02-11,0,1,16.0,10.0,Alexander Nouri,Dieter Hecking,Wohninvest-Weserstadion,42100.0,Benjamin Brand,Sportverein Werder Bremen von 1899,Borussia Verein fur Leibesubung 1900 e.V.,0 days 00:01:00,domestic_league,2704511_119169,119169,Aron Johannsson,0,0,0,0,10,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,Unknown Date,Unknown Minute,Substitutions
2342284,NL1,2013,4. Matchday,2013-08-25,2,0,14.0,9.0,Jan Wouters,Gertjan Verbeek,"Stadion ""Galgenwaard""",14486.0,Tom van Sichem,Football Club Utrecht,Alkmaar Zaanstreek,0 days 02:00:00,domestic_league,2342284_119169,119169,Aron Johannsson,0,0,0,0,90,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,Unknown Date,Unknown Minute,Substitutions
2342320,NL1,2013,7. Matchday,2013-09-22,3,0,12.0,9.0,Nebojsa Gudelj,Gertjan Verbeek,Rat Verlegh Stadion,18300.0,Serdar Gaza,NAC Breda,Alkmaar Zaanstreek,0 days 03:00:00,domestic_league,2342320_119169,119169,Aron Johannsson,0,0,0,0,90,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,Unknown Date,Unknown Minute,Substitutions
2385111,EL,2013,Second Round 2nd leg,2014-02-27,1,1,10.0,10.0,Dick Advocaat,Jaroslav Silhavy,AFAS Stadion,10272.0,Sergiy Boyko,Alkmaar Zaanstreek,Aston Villa Football Club,0 days 01:01:00,international_cup,2385111_119169,119169,Aron Johannsson,0,0,0,0,75,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,2014-02-27,75.0,Substitutions
2250439,NL1,2012,31. Matchday,2013-04-20,1,3,14.0,2.0,Gertjan Verbeek,Dick Advocaat,AFAS Stadion,16679.0,Richard Liesveld,Alkmaar Zaanstreek,Eindhovense Voetbalvereniging Philips Sport Vereniging,0 days 01:03:00,domestic_league,2250439_119169,119169,Aron Johannsson,0,0,1,0,36,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,2013-04-20,54.0,Substitutions
2250439,NL1,2012,31. Matchday,2013-04-20,1,3,14.0,2.0,Gertjan Verbeek,Dick Advocaat,AFAS Stadion,16679.0,Richard Liesveld,Alkmaar Zaanstreek,Eindhovense Voetbalvereniging Philips Sport Vereniging,0 days 01:03:00,domestic_league,2250439_119169,119169,Aron Johannsson,0,0,1,0,36,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,2013-04-20,86.0,Goals
2342363,NL1,2013,14. Matchday,2013-11-23,2,2,4.0,11.0,Dick Advocaat,Ruud Brood,AFAS Stadion,15379.0,Reinold Wiedemeijer,Alkmaar Zaanstreek,Roda JC Kerkrade,0 days 02:02:00,domestic_league,2342363_119169,119169,Aron Johannsson,0,0,1,0,78,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,2013-11-23,39.0,Goals
2342363,NL1,2013,14. Matchday,2013-11-23,2,2,4.0,11.0,Dick Advocaat,Ruud Brood,AFAS Stadion,15379.0,Reinold Wiedemeijer,Alkmaar Zaanstreek,Roda JC Kerkrade,0 days 02:02:00,domestic_league,2342363_119169,119169,Aron Johannsson,0,0,1,0,78,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,2013-11-23,78.0,Substitutions
2342390,NL1,2013,18. Matchday,2013-12-21,1,5,8.0,5.0,Dick Advocaat,Marco van Basten,AFAS Stadion,15621.0,Kevin Blom,Alkmaar Zaanstreek,Sportclub Heerenveen,0 days 01:05:00,domestic_league,2342390_119169,119169,Aron Johannsson,0,0,1,0,90,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,2013-12-21,40.0,Goals
2421947,NLP,2013,Semi-Finals,2014-03-27,0,1,10.0,10.0,Dick Advocaat,Frank de Boer,AFAS Stadion,16321.0,Pol van Boekel,Alkmaar Zaanstreek,AFC Ajax Amsterdam,0 days 00:01:00,domestic_cup,2421947_119169,119169,Aron Johannsson,0,0,0,0,64,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,2014-03-27,64.0,Substitutions
2871571,L1,2017,20. Matchday,2018-01-27,0,0,16.0,11.0,Florian Kohfeldt,Pa Dardai,Wohninvest-Weserstadion,40030.0,Bastian Dankert,Sportverein Werder Bremen von 1899,Hertha BSC,0 days 00:00:00,domestic_league,2871571_119169,119169,Aron Johannsson,0,0,0,0,2,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,Unknown Date,Unknown Minute,Substitutions
2342348,NL1,2013,11. Matchday,2013-10-27,0,2,5.0,3.0,Ron Jans,Dick Advocaat,MAC PARK stadium,12218.0,Ed Janssen,Prins Hendrik Ende Desespereert Nimmer Combinatie Zwolle,Alkmaar Zaanstreek,0 days 00:02:00,domestic_league,2342348_119169,119169,Aron Johannsson,0,0,0,0,74,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,2013-10-27,74.0,Substitutions
2342350,NL1,2013,10. Matchday,2013-10-20,3,1,9.0,15.0,Dick Advocaat,Dwight Lodeweges,AFAS Stadion,15787.0,Jochem Kamphuis,Alkmaar Zaanstreek,SC Cambuur Leeuwarden,0 days 03:01:00,domestic_league,2342350_119169,119169,Aron Johannsson,1,0,2,1,90,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,2013-10-20,29.0,Cards
2342350,NL1,2013,10. Matchday,2013-10-20,3,1,9.0,15.0,Dick Advocaat,Dwight Lodeweges,AFAS Stadion,15787.0,Jochem Kamphuis,Alkmaar Zaanstreek,SC Cambuur Leeuwarden,0 days 03:01:00,domestic_league,2342350_119169,119169,Aron Johannsson,1,0,2,1,90,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,2013-10-20,43.0,Goals
2342350,NL1,2013,10. Matchday,2013-10-20,3,1,9.0,15.0,Dick Advocaat,Dwight Lodeweges,AFAS Stadion,15787.0,Jochem Kamphuis,Alkmaar Zaanstreek,SC Cambuur Leeuwarden,0 days 03:01:00,domestic_league,2342350_119169,119169,Aron Johannsson,1,0,2,1,90,Aron Johannsson,2018,86,aron-johannsson,United States,1990-11-10,Centre-Forward,Attack,right,184.0,400000.0,4000000.0,2024-12-31,CAA Stellar,2013-10-20,68.0,Goals
