game_id,competition_id_x,season,round,date_x,home_club_goals,away_club_goals,home_club_position,away_club_position,home_club_manager_name,away_club_manager_name,stadium,attendance,referee,home_club_formation,away_club_formation,home_club_name,away_club_name,aggregate,competition_type,appearance_id,player_id_x,date_y,player_name_x,competition_id_y,yellow_cards,red_cards,goals,assists,minutes_played,name,last_season,current_club_id,player_code,country_of_birth,date_of_birth,sub_position,position_x,foot,height_in_cm,market_value_in_eur,highest_market_value_in_eur,contract_expiration_date,agent_name,game_lineups_id,type_x,number,player_name_y,team_captain,position_y,game_event_id,date,minute,type_y,player_id_y,description,player_in_id,player_assist_id
2755718,CL,2016,Group C,2016-11-23,1,1,,,Andre Schubert,Pep Guardiola,Stadion im Borussia-Park,45921.0,Cuneyt Cakır,,,Borussia Verein für Leibesübung 1900 e.V.,Manchester City Football Club,0 days 01:01:00,international_cup,2755718_31041,31041,2016-11-23,Fabian Johnson,CL,0,0,0,0,90,Fabian Johnson,2019,18,fabian-johnson,Germany,1987-12-11,Left Winger,Attack,right,183.0,,7000000.0,,Robert Schneider,,,,,,,,,,,,,,
2871776,L1,2017,7. Matchday,2017-09-30,2,1,7.0,5.0,Dieter Hecking,AndrE Breitenreiter,Stadion im Borussia-Park,50542.0,Christian Dingert,,,Borussia Verein für Leibesübung 1900 e.V.,Hannover 96,0 days 02:01:00,domestic_league,2871776_31041,31041,2017-09-30,Fabian Johnson,L1,0,0,0,0,78,Fabian Johnson,2019,18,fabian-johnson,Germany,1987-12-11,Left Winger,Attack,right,183.0,,7000000.0,,Robert Schneider,,,,,,,0a07a6284816e708155999ee61cecf55,2017-09-30,78.0,Substitutions,31041.0,,185077.0,
2704206,L1,2016,1. Matchday,2016-08-27,2,1,5.0,12.0,Andre Schubert,Roger Schmidt,Stadion im Borussia-Park,52183.0,Dr. Felix Brych,,,Borussia Verein für Leibesübung 1900 e.V.,bayer 04 leverkusen Football,0 days 02:01:00,domestic_league,2704206_31041,31041,2016-08-27,Fabian Johnson,L1,0,0,0,0,29,Fabian Johnson,2019,18,fabian-johnson,Germany,1987-12-11,Left Winger,Attack,right,183.0,,7000000.0,,Robert Schneider,,,,,,,,,,,,,,
2231441,L1,2012,14. Matchday,2012-11-28,4,2,13.0,16.0,Dieter Hecking,Markus Babbel,Max-Morlock-Stadion,30397.0,Dr. Jochen Drees,,,1.FC Nuremberg,tsg 1899 hoffenheim football spielbetriebs Gmbh,0 days 04:02:00,domestic_league,2231441_31041,31041,2012-11-28,Fabian Johnson,L1,0,0,0,0,90,Fabian Johnson,2019,18,fabian-johnson,Germany,1987-12-11,Left Winger,Attack,right,183.0,,7000000.0,,Robert Schneider,,,,,,,f30cc9b901f82261a4e6a04c4a6e2a18,2012-11-28,58.0,Substitutions,49723.0,", Injury",56711.0,
2231562,L1,2012,18. Matchday,2013-01-19,0,0,16.0,8.0,Marco Kurz,Lucien Favre,PreZero Arena,26750.0,Peter Sippel,,,TSG 1899 Hoffenheim Football-Spielbetriebs GmbH,Borussia Verein fur Leibesubung 1900 e.V.,0 days 00:00:00,domestic_league,2231562_31041,31041,2013-01-19,Fabian Johnson,L1,0,0,0,0,90,Fabian Johnson,2019,18,fabian-johnson,Germany,1987-12-11,Left Winger,Attack,right,183.0,,7000000.0,,Robert Schneider,,,,,,,,,,,,,,
2231611,L1,2012,31. Matchday,2013-04-27,2,1,17.0,13.0,Markus Gisdol,Michael Wiesinger,PreZero Arena,28675.0,Markus Schmidt,,,TSG 1899 Hoffenheim Football-Spielbetriebs GmbH,1.FC Nuremberg,0 days 02:01:00,domestic_league,2231611_31041,31041,2013-04-27,Fabian Johnson,L1,0,0,0,1,90,Fabian Johnson,2019,18,fabian-johnson,Germany,1987-12-11,Left Winger,Attack,right,183.0,,7000000.0,,Robert Schneider,,,,,,,,,,,,,,
2231639,L1,2012,28. Matchday,2013-04-05,3,0,17.0,15.0,Markus Gisdol,Norbert Meier,PreZero Arena,28000.0,Wolfgang Stark,,,TSG 1899 Hoffenheim Football-Spielbetriebs GmbH,Fortuna Dusseldorf,0 days 03:00:00,domestic_league,2231639_31041,31041,2013-04-05,Fabian Johnson,L1,0,0,0,0,90,Fabian Johnson,2019,18,fabian-johnson,Germany,1987-12-11,Left Winger,Attack,right,183.0,,7000000.0,,Robert Schneider,,,,,,,,,,,,,,
2483446,EL,2014,Qualifying Round 2nd leg,2014-08-28,7,0,,,Lucien Favre,Dzenan Uscuplic,Stadion im Borussia-Park,44152.0,Vladislav Bezborodov,,,Borussia Verein für Leibesübung 1900 e.V.,,0 days 07:00:00,international_cup,2483446_31041,31041,2014-08-28,Fabian Johnson,EL,0,0,0,1,90,Fabian Johnson,2019,18,fabian-johnson,Germany,1987-12-11,Left Winger,Attack,right,183.0,,7000000.0,,Robert Schneider,,,,,,,,,,,,,,
2492359,EL,2014,Group A,2014-12-11,3,0,,,Lucien Favre,Urs Meier,Stadion im Borussia-Park,44323.0,Luca Banti,,,Borussia Verein für Leibesübung 1900 e.V.,,0 days 03:00:00,international_cup,2492359_31041,31041,2014-12-11,Fabian Johnson,EL,0,0,0,0,12,Fabian Johnson,2019,18,fabian-johnson,Germany,1987-12-11,Left Winger,Attack,right,183.0,,7000000.0,,Robert Schneider,,,,,,,,,,,,,,
2460701,L1,2014,9. Matchday,2014-10-26,0,0,2.0,1.0,Lucien Favre,Pep Guardiola,Stadion im Borussia-Park,54010.0,Felix Zwayer,,,Borussia Verein für Leibesübung 1900 e.V.,FC Bayern Munich,0 days 00:00:00,domestic_league,2460701_31041,31041,2014-10-26,Fabian Johnson,L1,0,0,0,0,9,Fabian Johnson,2019,18,fabian-johnson,Germany,1987-12-11,Left Winger,Attack,right,183.0,,7000000.0,,Robert Schneider,,,,,,,,,,,,,,
2460851,L1,2014,26. Matchday,2015-03-22,0,2,1.0,3.0,Pep Guardiola,Lucien Favre,Allianz Arena,75024.0,Florian Meyer,,,FC Bayern Munich,Borussia Verein fur Leibesubung 1900 e.V.,0 days 00:02:00,domestic_league,2460851_31041,31041,2015-03-22,Fabian Johnson,L1,0,0,0,0,90,Fabian Johnson,2019,18,fabian-johnson,Germany,1987-12-11,Left Winger,Attack,right,183.0,,7000000.0,,Robert Schneider,,,,,,,,,,,,,,
2581645,L1,2015,6. Matchday,2015-09-23,4,2,16.0,14.0,Andre Schubert,Markus Weinzierl,Stadion im Borussia-Park,40511.0,Daniel Siebert,,,Borussia Verein für Leibesübung 1900 e.V.,FC Augsburg 1907,0 days 04:02:00,domestic_league,2581645_31041,31041,2015-09-23,Fabian Johnson,L1,0,0,1,0,59,Fabian Johnson,2019,18,fabian-johnson,Germany,1987-12-11,Left Winger,Attack,right,183.0,,7000000.0,,Robert Schneider,,,,,,,ef0705f0e24dcf456cc00e495223aff7,2015-09-23,5.0,Goals,31041.0,", Left-footed shot, 1. Goal of the Season",,
2581645,L1,2015,6. Matchday,2015-09-23,4,2,16.0,14.0,Andre Schubert,Markus Weinzierl,Stadion im Borussia-Park,40511.0,Daniel Siebert,,,Borussia Verein für Leibesübung 1900 e.V.,FC Augsburg 1907,0 days 04:02:00,domestic_league,2581645_31041,31041,2015-09-23,Fabian Johnson,L1,0,0,1,0,59,Fabian Johnson,2019,18,fabian-johnson,Germany,1987-12-11,Left Winger,Attack,right,183.0,,7000000.0,,Robert Schneider,,,,,,,ce5267801ecbf7717f24366d84a4e691,2015-09-23,59.0,Substitutions,31041.0,,47285.0,
2581724,L1,2015,13. Matchday,2015-11-21,2,1,5.0,15.0,Andre Schubert,Michael Frontzeck,Stadion im Borussia-Park,42214.0,Dr. Felix Brych,,,Borussia Verein für Leibesübung 1900 e.V.,Hannover 96,0 days 02:01:00,domestic_league,2581724_31041,31041,2015-11-21,Fabian Johnson,L1,0,0,0,0,90,Fabian Johnson,2019,18,fabian-johnson,Germany,1987-12-11,Left Winger,Attack,right,183.0,,7000000.0,,Robert Schneider,,,,,,,,,,,,,,
2618570,CL,2015,Group D,2015-09-30,1,2,,,Andre Schubert,Manuel Pellegrini,Stadion im Borussia-Park,46217.0,Clement Turpin,,,Borussia Verein für Leibesübung 1900 e.V.,Manchester City Football Club,0 days 01:02:00,international_cup,2618570_31041,31041,2015-09-30,Fabian Johnson,CL,0,0,0,0,90,Fabian Johnson,2019,18,fabian-johnson,Germany,1987-12-11,Left Winger,Attack,right,183.0,,7000000.0,,Robert Schneider,,,,,,,,,,,,,,
2618592,CL,2015,Group D,2015-10-21,0,0,,,Massimiliano Allegri,andrea schubert,Allianz Stadium,41011.0,Craig Thomson,,,Juventus Football Club,Borussia Verein fur Leibesubung 1900 e.V.,0 days 00:00:00,international_cup,2618592_31041,31041,2015-10-21,Fabian Johnson,CL,0,0,0,0,90,Fabian Johnson,2019,18,fabian-johnson,Germany,1987-12-11,Left Winger,Attack,right,183.0,,7000000.0,,Robert Schneider,,,,,,,,,,,,,,
2704270,L1,2016,7. Matchday,2016-10-15,0,0,9.0,17.0,Andre Schubert,Markus Gisdol,Stadion im Borussia-Park,53636.0,Wolfgang Stark,,,Borussia Verein für Leibesübung 1900 e.V.,Hamburger SV,0 days 00:00:00,domestic_league,2704270_31041,31041,2016-10-15,Fabian Johnson,L1,0,0,0,0,87,Fabian Johnson,2019,18,fabian-johnson,Germany,1987-12-11,Left Winger,Attack,right,183.0,,7000000.0,,Robert Schneider,,,,,,,6ead42a3b7579f718fd114a0c26b4190,2016-10-15,87.0,Substitutions,31041.0,,99331.0,
3058509,L1,2018,11. Matchday,2018-11-10,1,3,7.0,2.0,Florian Kohfeldt,Dieter Hecking,Wohninvest-Weserstadion,42100.0,Soren Storks,,,Sportverein Werder Bremen von 1899,Borussia Verein fur Leibesubung 1900 e.V.,0 days 01:03:00,domestic_league,3058509_31041,31041,2018-11-10,Fabian Johnson,L1,0,0,0,0,21,Fabian Johnson,2019,18,fabian-johnson,Germany,1987-12-11,Left Winger,Attack,right,183.0,,7000000.0,,Robert Schneider,,,,,,,,,,,,,,
3058541,L1,2018,15. Matchday,2018-12-15,0,0,6.0,2.0,Julian Nagelsmann,Dieter Hecking,PreZero Arena,30150.0,Benjamin Cortus,,,TSG 1899 Hoffenheim Football-Spielbetriebs GmbH,Borussia Verein fur Leibesubung 1900 e.V.,0 days 00:00:00,domestic_league,3058541_31041,31041,2018-12-15,Fabian Johnson,L1,0,0,0,0,16,Fabian Johnson,2019,18,fabian-johnson,Germany,1987-12-11,Left Winger,Attack,right,183.0,,7000000.0,,Robert Schneider,,,,,,,,,,,,,,
3058560,L1,2018,17. Matchday,2018-12-21,2,1,1.0,3.0,Lucien Favre,Dieter Hecking,SIGNAL IDUNA PARK,81365.0,Felix Zwayer,,,Borussia Dortmund,Borussia Verein fur Leibesubung 1900 e.V.,0 days 02:01:00,domestic_league,3058560_31041,31041,2018-12-21,Fabian Johnson,L1,0,0,0,0,90,Fabian Johnson,2019,18,fabian-johnson,Germany,1987-12-11,Left Winger,Attack,right,183.0,,7000000.0,,Robert Schneider,,,,,,,,,,,,,,
3203446,L1,2019,2. Matchday,2019-08-24,1,3,18.0,7.0,Sandro Schwarz,Marco Rose,Mewa Arena,28005.0,Martin Petersen,,,1. FSV Mainz 05,Borussia Verein fur Leibesubung 1900 e.V.,0 days 01:03:00,domestic_league,3203446_31041,31041,2019-08-24,Fabian Johnson,L1,0,0,0,0,81,Fabian Johnson,2019,18,fabian-johnson,Germany,1987-12-11,Left Winger,Attack,right,183.0,,7000000.0,,Robert Schneider,,,,,,,5aaba1291fef8802f4a2582ece4ca14e,2019-08-24,81.0,Substitutions,31041.0,,82097.0,
2460628,L1,2014,1. Matchday,2014-08-24,1,1,10.0,11.0,Lucien Favre,Armin Veh,Stadion im Borussia-Park,50203.0,Christian Dingert,,,Borussia Verein für Leibesübung 1900 e.V.,Verein Fur Bewegungsspiele Stuttgart 1893 ,0 days 01:01:00,domestic_league,2460628_31041,31041,2014-08-24,Fabian Johnson,L1,0,0,0,0,17,Fabian Johnson,2019,18,fabian-johnson,Germany,1987-12-11,Left Winger,Attack,right,183.0,,7000000.0,,Robert Schneider,,,,,,,,,,,,,,
2231386,L1,2012,2. Matchday,2012-09-01,0,4,17.0,2.0,Markus Babbel,Armin Veh,PreZero Arena,29650.0,Michael Weiner,,,TSG 1899 Hoffenheim Football-Spielbetriebs GmbH,eintracht frankfurt Football ag,0 days 00:04:00,domestic_league,2231386_31041,31041,2012-09-01,Fabian Johnson,L1,0,0,0,0,90,Fabian Johnson,2019,18,fabian-johnson,Germany,1987-12-11,Left Winger,Attack,right,183.0,,7000000.0,,Robert Schneider,,,,,,,,,,,,,,
2231415,L1,2012,3. Matchday,2012-09-16,5,3,8.0,18.0,Christian Streich,Markus Babbel,Dreisamstadion,22800.0,Felix Zwayer,,,Sport-Club Freiburg,tsg 1899 hoffenheim football spielbetriebs Gmbh,0 days 05:03:00,domestic_league,2231415_31041,31041,2012-09-16,Fabian Johnson,L1,1,0,0,1,90,Fabian Johnson,2019,18,fabian-johnson,Germany,1987-12-11,Left Winger,Attack,right,183.0,,7000000.0,,Robert Schneider,,,,,,,4817f198f6980cabce70b48a98f4b8f0,2012-09-16,29.0,Cards,31041.0,"1. Yellow card  , Foul",,
2231415,L1,2012,3. Matchday,2012-09-16,5,3,8.0,18.0,Christian Streich,Markus Babbel,Dreisamstadion,22800.0,Felix Zwayer,,,Sport-Club Freiburg,tsg 1899 hoffenheim football spielbetriebs Gmbh,0 days 05:03:00,domestic_league,2231415_31041,31041,2012-09-16,Fabian Johnson,L1,1,0,0,1,90,Fabian Johnson,2019,18,fabian-johnson,Germany,1987-12-11,Left Winger,Attack,right,183.0,,7000000.0,,Robert Schneider,,,,,,,b0c668ad6f06de576627752d20b1830c,2012-09-16,82.0,Cards,38383.0,"1. Yellow card  , Foul",,
2231449,L1,2012,15. Matchday,2012-12-02,1,4,16.0,8.0,Markus Babbel,Thomas Schaaf,PreZero Arena,23500.0,Knut Kircher,,,TSG 1899 Hoffenheim Football-Spielbetriebs GmbH,Sportverein Werder Bremen von 1899,0 days 01:04:00,domestic_league,2231449_31041,31041,2012-12-02,Fabian Johnson,L1,0,0,0,0,90,Fabian Johnson,2019,18,fabian-johnson,Germany,1987-12-11,Left Winger,Attack,right,183.0,,7000000.0,,Robert Schneider,,,,,,,,,,,,,,
2321051,L1,2013,2. Matchday,2013-08-17,1,5,12.0,7.0,Thorsten Fink,Markus Gisdol,Volksparkstadion,47483.0,gunter perl,,,Hamburger SV,tsg 1899 hoffenheim football spielbetriebs Gmbh,0 days 01:05:00,domestic_league,2321051_31041,31041,2013-08-17,Fabian Johnson,L1,0,0,0,1,90,Fabian Johnson,2019,18,fabian-johnson,Germany,1987-12-11,Left Winger,Attack,right,183.0,,7000000.0,,Robert Schneider,,,,,,,,,,,,,,
2321195,L1,2013,16. Matchday,2013-12-14,2,2,11.0,3.0,Markus Gisdol,Jurgen Klopp,PreZero Arena,30150.0,Felix Zwayer,,,TSG 1899 Hoffenheim Football-Spielbetriebs GmbH,Borussia Dortmund,0 days 02:02:00,domestic_league,2321195_31041,31041,2013-12-14,Fabian Johnson,L1,0,0,0,0,19,Fabian Johnson,2019,18,fabian-johnson,Germany,1987-12-11,Left Winger,Attack,right,183.0,,7000000.0,,Robert Schneider,,,,,,,,,,,,,,
2321357,L1,2013,34. Matchday,2014-05-10,3,1,9.0,18.0,Markus Gisdol,Torsten Lieberknecht,PreZero Arena,30150.0,Peter Sippel,,,TSG 1899 Hoffenheim Football-Spielbetriebs GmbH,Eintracht Braunschweig,0 days 03:01:00,domestic_league,2321357_31041,31041,2014-05-10,Fabian Johnson,L1,0,0,0,1,75,Fabian Johnson,2019,18,fabian-johnson,Germany,1987-12-11,Left Winger,Attack,right,183.0,,7000000.0,,Robert Schneider,,,,,,,2efaa64190c7870b6df6d25864c128d5,2014-05-10,75.0,Substitutions,31041.0,", Not reported",129674.0,
2460920,L1,2014,33. Matchday,2015-05-16,0,2,8.0,3.0,Viktor Skrypnyk,Lucien Favre,Wohninvest-Weserstadion,42100.0,Christian Dingert,,,Sportverein Werder Bremen von 1899,Borussia Verein fur Leibesubung 1900 e.V.,0 days 00:02:00,domestic_league,2460920_31041,31041,2015-05-16,Fabian Johnson,L1,0,0,0,0,78,Fabian Johnson,2019,18,fabian-johnson,Germany,1987-12-11,Left Winger,Attack,right,183.0,,7000000.0,,Robert Schneider,,,,,,,a487fc727fd897936d471ed131682266,2015-05-16,78.0,Substitutions,31041.0,,102226.0,
2492348,EL,2014,Group A,2014-09-18,1,1,,,Lucien Favre,Marcelino,Stadion im Borussia-Park,39128.0,Ivan Kruzliak,,,Borussia Verein für Leibesübung 1900 e.V.,Villarreal Club de Football S.A.D,0 days 01:01:00,international_cup,2492348_31041,31041,2014-09-18,Fabian Johnson,EL,0,0,0,0,62,Fabian Johnson,2019,18,fabian-johnson,Germany,1987-12-11,Left Winger,Attack,right,183.0,,7000000.0,,Robert Schneider,,,,,,,70e57a522d7698ab6b6acc6612bbf52b,2014-09-18,62.0,Substitutions,31041.0,,42783.0,
2704698,L1,2016,33. Matchday,2017-05-13,1,1,15.0,9.0,Andries Jonker,Dieter Hecking,Volkswagen Arena,28721.0,Christian Dingert,,,verein fur leibesubungen,Borussia Verein fur Leibesubung 1900 e.V.,0 days 01:01:00,domestic_league,2704698_31041,31041,2017-05-13,Fabian Johnson,L1,0,0,0,0,24,Fabian Johnson,2019,18,fabian-johnson,Germany,1987-12-11,Left Winger,Attack,right,183.0,,7000000.0,,Robert Schneider,,,,,,,,,,,,,,
2754182,CL,2016,Group C,2016-09-14,4,0,,,Pep Guardiola,andrea schubert,Etihad Stadium,30270.0,Bjorn Kuipers,,,Manchester City Football Club,Borussia Verein fur Leibesubung 1900 e.V.,0 days 04:00:00,international_cup,2754182_31041,31041,2016-09-14,Fabian Johnson,CL,0,0,0,0,90,Fabian Johnson,2019,18,fabian-johnson,Germany,1987-12-11,Left Winger,Attack,right,183.0,,7000000.0,,Robert Schneider,,,,,,,,,,,,,,
2831537,EL,2016,last 16 2nd leg,2017-03-16,2,2,,,Dieter Hecking,Markus Weinzierl,Stadion im Borussia-Park,46283.0,Mark Clattenburg,,,Borussia Verein für Leibesübung 1900 e.V.,FC Schalke 04,0 days 02:02:00,international_cup,2831537_31041,31041,2017-03-16,Fabian Johnson,EL,0,0,0,0,16,Fabian Johnson,2019,18,fabian-johnson,Germany,1987-12-11,Left Winger,Attack,right,183.0,,7000000.0,,Robert Schneider,,,,,,,98f9934cdb6842dada89d7bde50bca1f,2017-03-16,16.0,Substitutions,31041.0,,7161.0,
3058646,L1,2018,25. Matchday,2019-03-09,0,1,13.0,4.0,Sandro Schwarz,Dieter Hecking,Mewa Arena,30405.0,Markus Schmidt,,,1. FSV Mainz 05,Borussia Verein fur Leibesubung 1900 e.V.,0 days 00:01:00,domestic_league,3058646_31041,31041,2019-03-09,Fabian Johnson,L1,0,0,0,0,90,Fabian Johnson,2019,18,fabian-johnson,Germany,1987-12-11,Left Winger,Attack,right,183.0,,7000000.0,,Robert Schneider,,,,,,,,,,,,,,
3203427,L1,2019,1. Matchday,2019-08-17,0,0,10.0,11.0,Marco Rose,David Wagner,Stadion im Borussia-Park,54022.0,Dr. Felix Brych,,,Borussia Verein für Leibesübung 1900 e.V.,FC Schalke 04,0 days 00:00:00,domestic_league,3203427_31041,31041,2019-08-17,Fabian Johnson,L1,0,0,0,0,27,Fabian Johnson,2019,18,fabian-johnson,Germany,1987-12-11,Left Winger,Attack,right,183.0,,7000000.0,,Robert Schneider,,,,,,,54f76a1195140950e735ac36ae1e3d5e,2019-08-17,85.0,Substitutions,332697.0,,126534.0,
2460827,L1,2014,23. Matchday,2015-03-01,2,0,3.0,16.0,Lucien Favre,AndrE Breitenreiter,Stadion im Borussia-Park,53152.0,Michael Weiner,,,Borussia Verein für Leibesübung 1900 e.V.,SC Paderborn 07,0 days 02:00:00,domestic_league,2460827_31041,31041,2015-03-01,Fabian Johnson,L1,0,0,1,0,90,Fabian Johnson,2019,18,fabian-johnson,Germany,1987-12-11,Left Winger,Attack,right,183.0,,7000000.0,,Robert Schneider,,,,,,,d25797ab1c5d8e88997cf0d2c3fce7ae,2015-03-01,18.0,Goals,31041.0,", Left-footed shot, 1. Goal of the Season",,
2492355,EL,2014,Group A,2014-11-06,0,2,,,Ioan Andone,Lucien Favre,Tsirion Stadion,5258.0,Antony Gautier,,,,Borussia Verein fur Leibesubung 1900 e.V.,0 days 00:02:00,international_cup,2492355_31041,31041,2014-11-06,Fabian Johnson,EL,0,0,0,0,90,Fabian Johnson,2019,18,fabian-johnson,Germany,1987-12-11,Left Winger,Attack,right,183.0,,7000000.0,,Robert Schneider,,,,,,,,,,,,,,
2231538,L1,2012,20. Matchday,2013-02-02,2,1,16.0,8.0,Marco Kurz,Christian Streich,PreZero Arena,24000.0,Robert Hartmann,,,TSG 1899 Hoffenheim Football-Spielbetriebs GmbH,Sport-Club Freiburg,0 days 02:01:00,domestic_league,2231538_31041,31041,2013-02-02,Fabian Johnson,L1,0,0,0,0,90,Fabian Johnson,2019,18,fabian-johnson,Germany,1987-12-11,Left Winger,Attack,right,183.0,,7000000.0,,Robert Schneider,,,,,,,,,,,,,,
2321112,L1,2013,7. Matchday,2013-09-28,3,3,10.0,14.0,Markus Gisdol,Jens Keller,PreZero Arena,29139.0,Daniel Siebert,,,TSG 1899 Hoffenheim Football-Spielbetriebs GmbH,FC Schalke 04,0 days 03:03:00,domestic_league,2321112_31041,31041,2013-09-28,Fabian Johnson,L1,0,0,0,0,70,Fabian Johnson,2019,18,fabian-johnson,Germany,1987-12-11,Left Winger,Attack,right,183.0,,7000000.0,,Robert Schneider,,,,,,,178992ba1767f9808a2cc82a11dc752f,2013-09-28,86.0,Substitutions,1321.0,", Tactical",40478.0,
2321112,L1,2013,7. Matchday,2013-09-28,3,3,10.0,14.0,Markus Gisdol,Jens Keller,PreZero Arena,29139.0,Daniel Siebert,,,TSG 1899 Hoffenheim Football-Spielbetriebs GmbH,FC Schalke 04,0 days 03:03:00,domestic_league,2321112_31041,31041,2013-09-28,Fabian Johnson,L1,0,0,0,0,70,Fabian Johnson,2019,18,fabian-johnson,Germany,1987-12-11,Left Winger,Attack,right,183.0,,7000000.0,,Robert Schneider,,,,,,,f715f4ccb3f3507ff0fcb023fe67dadf,2013-09-28,70.0,Substitutions,31041.0,", Injury",175709.0,
2231583,L1,2012,30. Matchday,2013-04-20,5,0,3.0,17.0,Sascha Lewandowski,Markus Gisdol,BayArena,28683.0,Guido Winkmann,,,Bayer 04 Leverkusen,tsg 1899 hoffenheim football spielbetriebs Gmbh,0 days 05:00:00,domestic_league,2231583_31041,31041,2013-04-20,Fabian Johnson,L1,0,0,0,0,90,Fabian Johnson,2019,18,fabian-johnson,Germany,1987-12-11,Left Winger,Attack,right,183.0,,7000000.0,,Robert Schneider,,,,,,,,,,,,,,
2460871,L1,2014,28. Matchday,2015-04-11,3,1,3.0,10.0,Lucien Favre,Jurgen Klopp,Stadion im Borussia-Park,54010.0,Manuel Graofe,,,Borussia Verein für Leibesübung 1900 e.V.,Borussia Dortmund,0 days 03:01:00,domestic_league,2460871_31041,31041,2015-04-11,Fabian Johnson,L1,0,0,0,1,77,Fabian Johnson,2019,18,fabian-johnson,Germany,1987-12-11,Left Winger,Attack,right,183.0,,7000000.0,,Robert Schneider,,,,,,,8adbe1f7d0d2586d98e7f0c79e6548f3,2015-04-11,77.0,Substitutions,31041.0,,102226.0,
2618632,CL,2015,Group D,2015-12-08,4,2,,,Manuel Pellegrini,andrea schubert,Etihad Stadium,41829.0,Danny Makkelie,,,Manchester City Football Club,Borussia Verein fur Leibesubung 1900 e.V.,0 days 04:02:00,international_cup,2618632_31041,31041,2015-12-08,Fabian Johnson,CL,0,0,0,1,72,Fabian Johnson,2019,18,fabian-johnson,Germany,1987-12-11,Left Winger,Attack,right,183.0,,7000000.0,,Robert Schneider,,,,,,,a19d318365fd7a89982a40d3fffb5d65,2015-12-08,72.0,Substitutions,31041.0,,140579.0,
2704252,L1,2016,5. Matchday,2016-09-24,2,0,4.0,17.0,Andre Schubert,Markus Kauczinski,Stadion im Borussia-Park,50112.0,Bastian Dankert,,,Borussia Verein für Leibesübung 1900 e.V.,FC Ingolstadt 04,0 days 02:00:00,domestic_league,2704252_31041,31041,2016-09-24,Fabian Johnson,L1,0,0,0,0,90,Fabian Johnson,2019,18,fabian-johnson,Germany,1987-12-11,Left Winger,Attack,right,183.0,,7000000.0,,Robert Schneider,,,,,,,06c7f8d7a42a8197d64cd7c105f0db95,2016-09-24,77.0,Substitutions,58500.0,,116792.0,
2704316,L1,2016,10. Matchday,2016-11-04,3,0,4.0,11.0,Pal Dardai,andrea schubert,Olympiastadion Berlin,51934.0,Tobias Stieler,,,Hertha BSC,Borussia Verein fur Leibesubung 1900 e.V.,0 days 03:00:00,domestic_league,2704316_31041,31041,2016-11-04,Fabian Johnson,L1,0,0,0,0,56,Fabian Johnson,2019,18,fabian-johnson,Germany,1987-12-11,Left Winger,Attack,right,183.0,,7000000.0,,Robert Schneider,,,,,,,,,,,,,,
2871900,L1,2017,10. Matchday,2017-10-28,1,3,7.0,6.0,Julian Nagelsmann,Dieter Hecking,PreZero Arena,30150.0,Harm Osmers,,,TSG 1899 Hoffenheim Football-Spielbetriebs GmbH,Borussia Verein fur Leibesubung 1900 e.V.,0 days 01:03:00,domestic_league,2871900_31041,31041,2017-10-28,Fabian Johnson,L1,0,0,0,0,19,Fabian Johnson,2019,18,fabian-johnson,Germany,1987-12-11,Left Winger,Attack,right,183.0,,7000000.0,,Robert Schneider,,,,,,,,,,,,,,
3058447,L1,2018,4. Matchday,2018-09-22,4,2,2.0,6.0,Pal Dardai,Dieter Hecking,Olympiastadion Berlin,51852.0,Markus Schmidt,,,Hertha BSC,Borussia Verein fur Leibesubung 1900 e.V.,0 days 04:02:00,domestic_league,3058447_31041,31041,2018-09-22,Fabian Johnson,L1,0,0,0,1,45,Fabian Johnson,2019,18,fabian-johnson,Germany,1987-12-11,Left Winger,Attack,right,183.0,,7000000.0,,Robert Schneider,,,,,,,7c468dfe3b4e034025b7d2444d51697c,2018-09-22,46.0,Substitutions,31041.0,,278332.0,
3058500,L1,2018,10. Matchday,2018-11-04,3,0,2.0,18.0,Dieter Hecking,Friedhelm Funkel,Stadion im Borussia-Park,54022.0,Dr. Felix Brych,,,Borussia Verein für Leibesübung 1900 e.V.,Fortuna Dusseldorf,0 days 03:00:00,domestic_league,3058500_31041,31041,2018-11-04,Fabian Johnson,L1,0,0,0,0,26,Fabian Johnson,2019,18,fabian-johnson,Germany,1987-12-11,Left Winger,Attack,right,183.0,,7000000.0,,Robert Schneider,,,,,,,,,,,,,,
2581891,L1,2015,24. Matchday,2016-03-02,4,0,4.0,12.0,Andre Schubert,Jurgen Kramny,Stadion im Borussia-Park,43627.0,Tobias Welz,,,Borussia Verein für Leibesübung 1900 e.V.,Verein Fur Bewegungsspiele Stuttgart 1893 ,0 days 04:00:00,domestic_league,2581891_31041,31041,2016-03-02,Fabian Johnson,L1,0,0,0,1,90,Fabian Johnson,2019,18,fabian-johnson,Germany,1987-12-11,Left Winger,Attack,right,183.0,,7000000.0,,Robert Schneider,,,,,,,,,,,,,,
